index	trigger	syllables	flag	preview
407	line-end	83		ཡང་ན་ཞབས་གཉིས་བཞུགས་སྟངས་ཀྱིས་ཐབས་དང་ཤེས་རབ་ཀྱི་སྟོང་ཉིད་སྙིང་རྗེ་མཚོན། ཐབས་ཐེག་
408	line-end	81		གཡས་བསྐུམས་པའི་དོན་ནི་ཐབས་བདེ་བ་ཆེན་པོས་ཁམས་ཕྱི་རོལ་དུ་བབས་པའི་བདེ་བ་བཀག་པའི་བདེ
409	line-end	89		ལག་བཅངས་ཏེ་རེག་པ་ལས་བྱུང་བའི་འདོད་ཆགས་ཀྱང་ལམ་དུ་བྱེད་ནུས་པ་རྣལ་འབྱོར་རྒྱུད་དང་། 
410	line-end	85		དེ་ཡི་སྒོ་ནས་སྔགས་ཀྱི་ས་ལམ་བགྲོད་དགོས་པ་ཡིན་ལ། དཔེར་ན་དགའ་བཞི་དྲངས་པའི་ཚེ། བྱང་ས
411	line-end	13		བླ་མ་ཙོང་ཁ་པས། བདེ་ཆེན་ལྷན་སྐྱེས་ཡེ་ཤེས་འཆར་དུ་གསོལ། །
412	line-end	9		དངོས་འཛིན་འཁྲུལ་པའི་དྲི་མ་བསལ་དུ་གསོལ། །
413	line-end	9		སེམས་ཉིད་ཐེ་ཚོམ་དྲྭ་བ་གཅད་དུ་གསོལ། །
414	line-end	9		མྱུར་དུ་ཁྱེད་རང་ལྟ་བུར་བྱིན་གྱིས་རློབས། །
415	line-end	3		ཞེས་དང་།
416	quote-open	8		ཁ་སྦྱོར་གྱི་བརྟག་པ་དྲུག་པ་ལས།
417	line-end	8		ལྟ་དང་རྒོད་དང་ལག་བཅངས་དང་། །
418	line-end	7		གཉིས་གཉིས་འཁྱུད་དང་རྣམ་པ་བཞི། །
419	line-end	7		སྲིན་བུའི་ཚུལ་གྱིས་རྒྱུད་བཞིར་གནས། །
420	line-end	2		ཞེས་གསུངས།
421	line-end	15		འདིའི་འཕྲིན་ལས་ཀྱི་གཙོ་བོར་གཞན་གྱི་ངན་སྔགས་ཕྱིར་ཟློག་པར་མཛད་པའོ། །
422	line-end	11		བརྒྱད་པ་བདུད་དང་དགྲ་བཅོམ་མཛད་མ་ལ་བསྟོད་པ།
423	line-end	8		ཕྱག་འཚལ་ཏུ་རེ་འཇིགས་པ་ཆེན་མོ། །
424	line-end	8		བདུད་ཀྱི་དཔའ་བོ་རྣམ་པར་འཇོམས་མ། །
425	line-end	8		ཆུ་སྐྱེས་ཞལ་ནི་ཁྲོ་གཉེར་ལྡན་མཛད། །
426	line-end	8		དགྲ་བོ་ཐམས་ཅད་མ་ལུས་གསོད་མ། །
427	line-end	64		ཕྱག་བྱ་བ་ནི་ཞི་བ་ཕྱོགས་གཅིག་པའི་སྣང་ཤས་བསལ་བ་དང་། འཚལ་ནི་བྱམས་སྙིང་རྗེ་རྩ་བར་འགྱ
428	terminal-particle	36		ཤིན་ཏུ་དྲག་མོའི་སྐུའི་རྣམ་འགྱུར་གྱིས་བདུད་ཀྱི་ནང་ནས་གདུལ་བར་དཀའ་བའི་དཔའ་བོ་སྟེ། 
429	line-end	18		བདུད་བཞི་ནི་ཕུང་པོའི་བདུད་དང་། ཉོན་མོངས་པའི་བདུད། འཆི་བདག་གི་བདུད། ལྷའི་བུའི་བདུ
430	line-end	44		ཆུ་སྐྱེས་ཞེས་པ་མེ་ཏོག་པདྨ་རྒྱས་པ་ལྟར་མཛེས་པའི་ཞལ་རས་ནི། ཁྲོ་གཉེར་དང་ལྡན་པའི་རྣམ་
431	quote-open	64		དེ་ཡང་ཕྱི་རོལ་གྱི་དགྲ་བོ་ནི་མྱོས་འགྱུར་གྱི་རིགས་དང་། དུག་རྫས། ཤོས་སྦག དམག་དང་མུ་
432	line-end	34		འཆལ་བའི་ཚུལ་ཁྲིམས་མི་དགེའི་གཟུགས། །ཞེས་དང་། བཟོད་པའི་དགྲ་ཞེ་སྡང་དང་། ཁོང་ཁྲོ། བར
433	terminal-particle	12		ཤེས་རབ་ཀྱི་དགྲ་གཏི་མུག་དང་། མ་རིག་པ། མི་ཤེས་པའོ། །
434	terminal-particle	37		བག་ཡོད་ཀྱི་དགྲ་བག་མེད། ངོ་ཚ་ཁྲེལ་ཡོད་ཀྱི་དགྲ་བོ་ངོ་ཚ་ཁྲེལ་མེད། དད་གུས་ཀྱི་དགྲ་བོ
435	line-end	4		ལེགས་བྲིས་མ་ལས།
436	verse-stanza	34		དེ་ལྟར་སྐྱབས་འོས་ཁྱོད་ཀྱི་ལུས་ཅན་རྣམས། །↵ནད་རིམས་གདོན་བགེགས་དུས་མིན་འཆི་བ་དང་།↵ར
437	line-end	2		ཞེས་གསུངས།
438	line-end	9		དགུ་པ་དཀོན་མཆོག་གསུམ་མཚོན་ལ་བསྟོད་པ།
439	line-end	8		ཕྱག་འཚལ་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི། །
440	line-end	8		སོར་མོས་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ། །
441	line-end	15		མ་ལུས་ཕྱོགས་ཀྱི་འཁོར་ལོའི་བརྒྱན་པའི། རང་གི་འོད་ཀྱི་ཚོགས་རྣམས་འཁྲུགས་མ། །
442	terminal-particle	32		ཕྱག་བྱ་བ་ནི་ཐ་མལ་བའི་སྣང་བ་དང་ཞེན་པ་བསལ་བའི་དོན་དང་། འཚལ་ནི་ལྷའི་གསལ་སྣང་དང་ང་རྒ
443	line-end	60		བླ་མ་རྗེ་བཙུན་མ་དེ་ཉིད་ཀྱི་མཚན་ཐོས་པ་ཙམ་གྱིས་ངན་འགྲོའི་འཇིགས་པ་འཕྲོག་ཅིང་། དྲན་པ
444	line-end	76		དེ་ཡང་སྐུ་དགེ་འདུན། གསུང་དམ་ཆོས། ཐུགས་སངས་རྒྱས་ཏེ་དཀོན་མཆོག་ཀུན་འདུས། སྟོན་པ་ཐུག
445	line-end	61		ཕྱག་རྒྱ་མཛད་པའི་སོར་མོ་གསུམ་གྱིས་རང་གི་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་པའི་སྒྲོལ་མ་ནི། དུས་
446	quote-open	5		བདེ་མཆོག་རྩ་རྒྱུད་ལས།
447	line-end	7		བླ་མ་སངས་རྒྱས་བླ་མ་ཆོས། །
448	line-end	7		དེ་བཞིན་དགེ་འདུན་བླ་མ་སྟེ། །
449	line-end	13		ཀུན་གྱི་བྱེད་པོ་བླ་མ་སྟེ། བླ་མ་རྣམས་ལ་གུས་པས་མཆོད། །
450	line-end	2		ཅེས་གསུངས།
451	line-end	76		སྐྱེས་བུ་དམ་པ་མཚོན་པར་བྱེད་པའི་སྐུའི་ཡོན་ཏན་གྱི་ཆ་ཤས་གཙོ་བོ་ལ་མཚན་དང་། སྐྱེས་བུ་
452	terminal-particle	35		དཔེ་བྱད་བཟང་པོ་བརྒྱད་ཅུ་དང་ལྡན་པའི་མཛེས་པར་བྱེད་པའི་རང་གི་སྐུ་ལས་སྐྱེས་པའི་འོད་ཟ
453	line-end	15		ལྷ་མོ་འདིའི་འཕྲིན་ལས་ཀྱི་གཙོ་བོར་གནོད་པ་ལས་བསྲུང་བ་མཛད་པའོ། །
454	verse-stanza	35		གདོན་དང་རྒྱུ་སྐར་གཟའ་ཡི་གནོད་པ་དང་། །↵དུས་མིན་འཆི་དང་སྡིག་པའི་རྨི་ལམ་དང་། །↵དུག་
455	line-end	8		ཞེས་པ་ལྟར་བསམས་ཀྱང་རུང་ངོ་། །
456	line-end	10		བཅུ་པ་འཇིག་རྟེན་དབང་སྡུད་མ་ལ་བསྟོད་པ།
457	line-end	8		ཕྱག་འཚལ་རབ་ཏུ་དགའ་བ་བརྗིད་པའི། །
458	line-end	8		དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བ་སྤེལ་མ། །
459	line-end	8		བཞད་པ་རབ་བཞད་ཏུ་ཏྟཱ་ར་ཡིས། །
460	line-end	8		བདུད་དང་འཇིག་རྟེན་དབང་དུ་མཛད་མ། །
461	line-end	84		ཕྱག་བྱ་བ་ནི་དངོས་པོ་བདེན་འཛིན་དང་། ཐ་མལ་བའི་སྣང་ཞེན་གྱི་དྲི་མ། སྣང་མཆེད་ཐོབ་གསུམ
462	quote-open	77		རྗེ་བཙུན་མའི་དད་ལྡན་རྣམས་ཀྱི་རེ་བ་བསྐོང་བས། གཞན་གྱི་མཐོང་ན་ཡིད་ལ་རབ་ཏུ་དགའ་བ་བསྐ
463	line-end	18		དཔེར་ན་ཐོས་གྲོལ་དང་། མཐོང་གྲོལ། རིག་གྲོལ། དྲན་གྲོལ། མྱོང་གྲོལ་སོགས་ཀྱི་ཕན་ཡོན་ཡོ
464	line-end	12		ཇོ་བོའི་ཞལ་ནས། ཐུགས་རྗེ་ཀུན་ལ་སྙོམས་པའི་བཅོམ་ལྡན་འདས། །
465	line-end	9		མཚན་ཙམ་ཐོས་པས་ངན་འགྲོའི་སྡུག་བསྔལ་སེལ། །
466	line-end	9		དུག་གསུམ་ནད་སེལ་སངས་རྒྱས་སྨན་གྱི་ལྷ། །
467	line-end	23		བཻཌྰུརྱ་ཡི་འོད་ལ་ཕྱག་འཚལ་ལོ། ཞེས་གསུངས་པ་ལྟར་རྗེ་བཙུན་སྒྲོལ་མ་ལ་ཡང་རྣམ་པ་ཀུན་ཏུ་
468	line-end	16		དགའ་ལྡན་ལྷ་བརྒྱ་མ་ལས་ཀྱང་། ཤེས་བྱའི་ཁྱོན་ཀུན་འཇལ་པའི་བློ་གྲོས་ཐུགས། །
469	line-end	10		སྐལ་བཟང་རྣ་བའི་རྒྱན་གྱུར་ལེགས་བཤད་གསུང་། །
470	line-end	9		གྲགས་པའི་དཔལ་གྱིས་ལྷམ་མེར་མཛེས་པའི་སྐུ། །
471	line-end	9		མཐོང་ཐོས་དྲན་པའི་དོན་ལྡན་ལ་ཕྱག་འཚལ། །
472	line-end	4		ཞེས་པ་ལྟར་
473	line-end	58		དགེ་ལྡན་པའི་ཐོས་གྲོལ་སོགས་ཀྱི་དོན་ཡང་བསྟན་པར་སེམས།མ་དད་པ་རྣམས་ཟིལ་གྱིས་གནོན་པས་བ
474	line-end	65		ཡེ་ཤེས་ཀྱི་རྒྱན་ལ་ཚུལ་ཁྲིམས་ཀྱི་རྒྱན་དང་། ཏིང་ངེ་འཛིན་གྱི་རྒྱན། ཤེས་རབ་ཀྱི་རྒྱན།
475	terminal-particle	29		འདོད་ཁམས་ཀྱི་བདག་པོ་བདུད་དགའ་རབ་དབང་ཕྱུག་དང་།དེའི་དབང་དུ་གྱུར་པའི་འཇིག་རྟེན་མཐའ་
476	line-end	17		འདིའི་འཕྲན་ལས་ཀྱི་གཙོ་བོ་གཞན་གྱི་སེམས་དབང་དུ་སྡུད་པ་ཡིན། ལེགས་བྲིས་མ་ལས།
477	verse-stanza	33		འཇིགས་ཆེན་སྡུག་བསྔལ་བརྒྱད་དང་འབྱུང་པོའི་གདོན། །↵ཉོན་མོངས་ཤེས་བྱའི་སྒྲིབ་པའི་འཇིག
478	line-end	2		ཞེས་གསུངས།
479	line-end	10		བཅུ་གཅིག་པ་ཕོངས་པ་ཀུན་སེལ་ལ་བསྟོད་པ།
480	line-end	8		ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས། །
481	line-end	8		ཐམས་ཅད་འགུགས་པར་ནུས་མ་ཉིད་མ། །
482	line-end	8		ཁྲོ་གཉེར་གཡོ་བ་ཡི་གེ་ཧཱུྃ་གིས། །
483	line-end	8		ཕོངས་པ་ཐམས་ཅད་རྣམ་པར་སྒྲོལ་མ། །
484	line-end	82		ཕྱག་འཚལ་ཞེས་པ་སྔགས་བླ་མེད་ལ་སྦྱར་ན་བདེ་བ་ཆེན་པོའི་ཡེ་ཤེས་དང་། སྒྱུ་ལས་གཉིས་རང་གི
485	line-end	55		ཞལ་རས་ཁྲོ་གཉེར་གཡོ་བའི་ཁྲོ་མོའི་རྣམ་པར་བཞུགས་པའི་ཐུགས་ཀར་ཡི་གེ་ཧཱུཾ་གིས་མཚན་པའི་
486	line-end	75		དེ་ཡང་འོད་ཟེར་གྱིས་ཚེ་དང་བསོད་ནམས། སྟོབས་དང་དཔལ་འབྱོར། ལོངས་སྤྱོད་དང་དབང་ཕྱུག སྙ
487	line-end	68		བདག་ཅག་དཔོན་སློབ་ཡོན་མཆོད་འཁོར་དང་བཅས་པས་མཚོན་པའི་སེམས་ཅན་ཐམས་ཅད་འདོད་དགུའི་དཔལ་
488	quote-open	4		ལེགས་བྲིས་མ་ལས།
489	line-end	9		ཐུགས་རྗེ་ཆེན་པོའི་ཐུགས་རྗེའི་རྣམས་འཕྲལ་གྱིས། །
490	line-end	9		དུས་གསུམ་རྒྱལ་བའི་མཁྱེན་བརྩེ་ནུས་པ་རྣམས། །
491	line-end	9		རབ་མཛེས་འཕྲིན་ལས་ལྷ་མོའི་སྐུར་བསྟན་ནས། །
492	line-end	9		ཕོངས་བ་ཀུན་སྐྱོབས་སྒྲོལ་མའི་ཞབས་ལ་བདུད། །
493	line-end	2		ཅེས་གསུངས།
494	line-end	11		བཅུ་གཉིས་པ་བཀྲ་ཤིས་འབྱུང་གནས་མ་ལ་བསྟོད་པ།
495	line-end	8		ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་བརྒྱན། །
496	line-end	8		བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །
497	line-end	8		རལ་པའི་ཁྲོད་ནས་འོད་དཔག་མེད་ལས། །
498	line-end	8		རྟག་པར་ཤིན་ཏུ་འོད་རབ་མཛད་མ། །
499	line-end	109		ཕྱག་འཚལ་ཞེས་པ་སྣང་མཆེད་ཐོབ་གསུམ་གྱི་གཉིས་སྣང་ཕྲ་མོའི་བར་གྱི་ཕྱིན་ཅི་ལོག་གི་བློ་ས
500	line-end	97		སྤྱིར་རྒྱན་ལ་བག་ཡོད་ཀྱི་རྒྱན་དང་། ངོ་ཚ་ཁྲེལ་ཡོད་ཀྱི་རྒྱན། སྙིང་རྗེའི་རྒྱན། བྱམས་
501	line-end	84		སྐྱེ་བའི་སྡུག་འཆི་བའི་བསྔལ། ན་བའི་སྡུག་བསྔལ། རྒས་པའི་སྡུག་བསྔལ།སྡུག་བསྔལ། དགྲ་མི
502	quote-open	28		རྗེ་བཙུན་མའི་མགོ་ཡི་དབུ་སྐྲ་གནག་ཅིང་སྣུམ་པའི་རལ་པའི་ཁྲོད་ན་རྒྱལ་བ་འོད་དཔག་མེད་རི
503	line-end	24		དུས་རྟག་པར་སེམས་ཅན་གྱི་དོན་དུ་ཤིན་ཏུ་འོད་ཟེར་གྱི་ཚོགས་ནི་འགྱེད་པར་རབ་ཏུ་མཛད་པའི་
504	quote-open	5		བཀྲ་ཤིས་བརྩིགས་པ་ལས།
505	line-end	9		ན་མོ་དབུ་ལ་བཀྲ་ཤིས་གདུགས་ལྟར་སྐྱོབས། །
506	line-end	17		སྐུ་ལ་བཀྲ་ཤིས་མི་ནུབ་རྒྱལ་མཚན་མཆོག། གསུང་ལ་བཀྲ་ཤིས་ཆོས་དུང་གཡས་སུ་འཁྱིལ། །
507	line-end	9		ཐུགས་ལ་བཀྲ་ཤིས་རིན་ཆེན་གསེར་གྱི་ཉ། །
508	line-end	8		ལྗགས་ལ་བཀྲ་ཤིས་པདྨ་ལོ་འདབ་རྒྱས། །
509	line-end	9		མགུལ་ལ་བཀྲ་ཤིས་རིན་ཆེན་བུམ་པ་འཁྱིལ། །
510	line-end	17		ཕྱག་ལ་བཀྲ་ཤིས་ཡོན་ཏན་ནོར་བུ་མཆོག ། ཞབས་ལ་བཀྲ་ཤིས་འཕྲིན་ལས་འཁོར་ལོ་ལྔ། །
511	line-end	9		བཀྲ་ཤིས་རྫས་བརྒྱད་དངོས་གྲུབ་དམ་པའི་ཆོས། །
512	verse-stanza	17		རྫས་མཆོག་བརྒྱད་ཀྱི་བཀྲ་ཤིས་གང་ཡིན་པ།།↵དེང་འདིར་བདག་ཅག་རྣམས་ལ་བཀྲ་ཤིས་ཕོབ། །
513	line-end	10		བཀྲ་ཤིས་དེས་ཀྱང་རྟག་ཏུ་བདེ་ལེགས་ཤོག ། ཅེས་གསུངས།
514	line-end	84		མདོར་ན་བདེ་མཆོག་གི་སྒོ་མཚམས་མ་བརྒྱད་དང་། གསང་འདུས་ཀྱི་སེམས་དཔའ་སེམས་མ་བརྒྱད། འཇི
515	line-end	103		དཔེར་ན་སེམས་མ་བརྒྱད་པོ་དེ་དག་བཀྲ་ཤིས་ཀྱི་ལྷ་མོ་བརྒྱད་དུ་ཡང་སྣང་ཞིང་། དེ་ལས་གང་རུ
516	line-end	82		གདུགས་ཀྱི་ལྷ་མོས་གཡུལ་གྱི་རྒུད་པ་ཞི་ཞིང་བཀྲ་ཤིས་པར་བྱེད། དཔལ་བེའུའི་ལྷ་མོས་ཅི་བས
517	quote-open	52		གསེར་ཉེའི་ལྷ་མོས་མིག་གསལ་ལ་བློ་དང་ལྡན་ཞིང་ལུས་ཁམས་བདེ་བའི་བཀྲ་ཤིས་པར་བྱེད། དུང་ག
518	line-end	41		རང་རང་གི་སྐྱེས་སྐར་སོགས་བཀྲ་ཤིས་པའི་བྱ་བ་སྒོ་གསར་འཛུགས་སྐབས་དང་པོར་ལྷ་མོ་འདི་ལ་ག
519	line-end	10		བཅུ་གསུམ་པ་མེ་ལྟར་འབར་བ་ལ་བསྟོད་པ།
520	line-end	8		ཕྱག་འཚལ་བསྐལ་པ་ཐ་མའི་མེ་ལྟར། །
521	line-end	8		འབར་བའི་འཕྲེང་བའི་དབུས་ན་གནས་མ། །
522	line-end	8		གཡས་བསྐྱངས་གཡོན་བསྐུམས་ཀུན་ནས་བསྐོར་དགའི། །
523	line-end	8		དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
524	line-end	46		ཕྱག་འཚལ་ནི་རང་གིས་ཉམས་ལེན་དང་མཐུན་པ་སྦྱར་ན་ཆོག་པ་ཡིན། བསྐལ་པ་ཐ་མའི་མེ་འཇིག་གི་དུ
525	line-end	47		རྗེ་བཙུན་མས་ཞབས་གཡས་བསྐྱངས་ཤིང་། གཡོན་བསྐུམས་པའི་སྟབས་ཀྱིས་བཞུགས་ནས། ལུས་ངག་གི་ས
526	line-end	69		ཕྱིའི་དགྲ་མྱོས་འགྱུར་གྱི་རིགས་དང་། དུག་དང་མཚོན་གྱི་རིགས། རྣམ་གཡེང་གི་ཤོས་བག དབྱུ
527	line-end	66		ལུས་ཀྱི་ནད། སེམས་ཀྱི་སྡུག་བསྔལ་ཐམས་ཅད་བཤང་གཅི་དང་། རྣག་ཁྲག་གི་རྣམ་པ་དང་།སྟེང་འོག
528	quote-open	5		ལམ་རིམ་བསྡུས་དོན་ལས།
529	line-end	9		སྦྱིན་པ་འགྲོ་བའི་རེ་སྐོང་ཡིད་བཞིན་ནོར། །
530	line-end	17		སེར་སྣའི་མདུད་པ་གཅོད་པའི་མཚོན་ཆའི་མཆོག ། ཚུལ་ཁྲིམས་ཉེས་སྤྱོད་དྲི་མ་འཁྲུད་པའི་ཆུ།
531	line-end	9		ཉོན་མོངས་ཚ་གདུང་སེལ་བའི་ཟླ་བའི་འོད། །
532	line-end	9		དེ་ལྟར་ཤེས་ནས་ལོ་ལོ་ཀུན་སེལ་བའི། །
533	line-end	9		རླབས་ཆེན་བརྩོན་འགྲུས་རྒྱལ་སྲས་རྣམས་ཀྱིས་བརྩམས། །
534	line-end	9		དེ་ལྟར་ཤེས་ནས་རྣལ་འབྱོར་དབང་པོ་རྣམས། །
535	line-end	11		རྣམ་གཡེང་དགྲ་བཅོམ་ཏིང་འཛིན་རྒྱུན་དུ་བསྟེན། ཞེས་དང་།
536	quote-open	3		བླ་མཆོད་ལས།
537	line-end	9		བྱིང་རྒོད་རྣམ་པར་གཡེང་བའི་སྐྱོན་སྤངས་ནས། །
538	line-end	9		ཆོས་ཀུན་བདེན་པས་སྟོང་པའི་གནས་ལུགས་ལ། །
539	line-end	9		རྩེ་གཅིག་མཉམ་པར་འཇོགས་པའི་ཏིང་འཛིན་གྱིས། །
540	line-end	9		བསམ་གཏན་ཕར་ཕྱིན་རྫོགས་པར་བྱིན་གྱིས་རློབས། །
541	line-end	2		ཞེས་གསུངས།
542	line-end	60		དེ་བཞིན་དུ་སྟོན་པས་གསང་སྔགས་ཀྱི་ཆོས་འཁོར་ནི་རིགས་སད་པའི་གདུལ་བྱ་བགྲང་ལས་འདས་པ་ཞི
543	line-end	89		དེ་བཞིན་དུ་རི་རབ་ཀྱི་རྩེ་མོ། སུམ་ཅུ་རྩ་གསུམ། དགའ་ལྡན། གནས་གཙང་མ་ལ་སོགས་པའི་ལྷའི་
544	line-end	9		བཅུ་བཞི་པ་ཁྲོ་གཉེར་ཅན་ལ་བསྟོད་པ།
545	line-end	15		ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི ། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །
546	line-end	8		ཁྲོ་གཉེར་སྤྱན་མཛད་ཡི་གེ་ཧཱུཾ་གིས། །
547	line-end	8		རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ། །
548	line-end	50		ཕྱག་འཚལ་ནི་རྣལ་འབྱོར་པས་ཉམས་ལེན་དང་མཐུན་པར་བྱོན་ཞིག རྗེ་བཙུན་མ་འདིས་རི་རབ་གླིང་བ
549	quote-open	36		དེ་ཡང་ཞལ་རས་ཁྲོ་གཉེར་ཅན་དང་། སྤྱན་ནི་ཤིན་ཏུ་དྲག་མོའི་རྣམ་པ་སྟོན་པར་མཛད་ཅིང་། ཕྱག
550	line-end	45		རྡོ་རྗེའི་མེ་ཆར་སྤྲོས་པས་ས་འོག་རིམ་པ་བདུན་པའི་ནང་ན་གནས་པའི་ཀླུ་དང་། ལྷ་མིན། གཤིན
551	line-end	38		དེ་ཡང་ས་འོག་རིམ་པ་བདུན་ནི་གཞི་དང་། ལྷག་མའི་གཞི། གཞི་མེད་པ། གཞི་ཉིད་དང་། བཅུད་ཀྱི
552	line-end	10		བཅོ་ལྔ་པ་ཞི་བ་ཆེན་མོ་ལ་བསྟོད་པ།
553	line-end	8		ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། །
554	line-end	8		མྱ་ངན་འདས་ཤིང་སྤྱོད་ཡུལ་ཉིད་མ། །
555	line-end	8		སྭ་ཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་པས། །
556	line-end	8		སྡིག་པ་ཆེན་པོ་འཇོམས་པ་ཉིད་མ། །
557	line-end	67		ཕྱག་འཚལ་སྔར་ལྟར། ངན་སོང་ལས་ཐར་ནས་བདེ་འགྲོ་ཐོབ་པས་བདེ་མ། ཡང་ན་ལུས་ལ་ནད། སེམས་ལ་སྡ
558	quote-open	2		མདོ་ལས།
559	line-end	8		སྡིག་པ་ཅི་ཡང་མི་བྱ་ཞིང་། །
560	line-end	7		དགེ་བ་ཕུན་སུམ་ཚོགས་པར་སྤྱད། །
561	line-end	7		རང་གི་སེམས་ནི་ཡོངས་སུ་དུལ། །
562	line-end	6		འདི་ནི་སངསརྒྱས་བསྟན་པ་ཡིན། །
563	line-end	5		ཞེས་གསུངས་པ་ལྟ་བུའོ། །
564	line-end	31		སྒྲིབ་གཉིས་ཀྱི་མྱ་ངན་འདས་ཤིང་། དེ་བཞིན་ཉིད་ལ་སླར་མི་ལྡང་བའི་ཚུལ་དུ་མཉམ་པར་འཇོག་ཅ
565	line-end	56		སྔགས་ཀྱི་མཇུག་ཏུ་ཡི་གེ་སྭ་ཧཱ་དང་། འགོར་ཨཱོྃ་དང་ཡང་དག་ལྡན་པའི་རིག་སྔགས། ཨོཾ་ཏཱ་རེ
566	line-end	79		སྡིག་པ་ཆེན་པོ་ནི། ཟློས་པ་པོའི་རྒྱུད་ཀྱི་མི་དགེ་བཅུ་དང་། མཚམས་མེད་ལྔ་། སྡོམ་པ་གསུ
567	line-end	74		དེ་ཡང་ལུས་ཀྱི་ནད། སེམས་ཀྱི་སྡུག་བསྔལ། བསམ་པའི་བར་ཆད་སེལ་བ་མ་ཟད། སྡུག་བསྔལ་གསུམ་ད
568	line-end	12		བཅུ་དྲུག་པ་རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ལ་བསྟོད་པ།
569	line-end	8		ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་བར་དགའ་བའི། །
570	line-end	8		དགྲ་ཡི་ལུས་ནི་རྣམ་པར་འགེམས་མ། །
571	line-end	8		ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པའི། །
572	line-end	8		རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཉིད་མ། །
573	line-end	82		ཕྱག་འཚལ་སྔར་ལྟར། མདུན་བསྐྱེད་ཀྱི་རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་དང་། བདག་བསྐྱེད་ཀྱི་སྒྲུབ
574	line-end	59		དེ་ཡང་སྒྲོལ་མ་ཞི་བ་ལ་ཐུགས་ཀར་ཏཾ་ཡིག་གི་མཐར་ཡི་གེ་བཅུ་པའི་ངག་གམ་སྔགས་ནི། ཨོཾ་ཏཱ་ར
575	line-end	80		སྒྲོལ་མ་ཁྲོ་མོའི་ཐུགས་ཀར་ཧཱུཾ་ཡིག་གི་མཐར་ཡི་གེ་བཅུ་བཞི་པའི་ངག་གམ་རིག་པ་ཧཱུཾ་གི་ས
576	terminal-particle	44		སྡིག་པ་བསོགས་པའི་ལུས་ནི་དགྲའི་ལུས་དང་། དགེ་བ་བསོགས་པའི་ལུས་ཀྱིས་རིག་པ་ཧཱུཾ་གི་སྔ
577	quote-open	5		གཞན་ཡང་བསྟོད་པ་ལས།
578	line-end	11		ལྷ་མོ་ལ་གུས་ཡང་དག་ལྡན་པས། །བློ་ལྡན་གང་དེ། །
579	verse-stanza	15		སྲོད་དང་ཐོ་རངས་ལངས་པར་བྱས་ནས། །↵དྲན་པས་མི་འཇིགས་ཐམས་ཅད་རབ་སྟེར། །
580	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
581	line-end	12		བཅུ་བདུན་པ་འཇིག་རྟེན་གསུམ་གཡོ་བ་མ་ལ་བསྟོད་པ།
582	line-end	8		ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། །
583	line-end	8		ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
584	line-end	7		རི་རབ་མནྡྷ་ར་དང་འབིགས་བྱེད། །
585	line-end	8		འཇིག་རྟེན་གསུམ་རྣམས་གཡོ་བ་ཉིད་མ། །
586	terminal-particle	19		ཕྱག་འཚལ་སྔར་ལྟར་ལ། ཏུ་རེ་སྟེ་མྱུར་མའི་ཞབས་གཉིས་ནི་ས་ལ་དྲག་ཏུ་བརྡབས་པས་སོ། །
587	line-end	40		འོ་ན་མྱུར་མ་དེ་ཇི་འདྲ་བ་ཞིག་ཡིན་ཞེ་ན། ཡི་གེ་ཧཱུྃ་གི་རྣམ་པ་ཅན་གྱི་ས་བོན་ལས་སྐྱེས་
588	line-end	58		རིའི་རྒྱལ་པོ་རི་རབ་དང་། རི་མནྡཱ་ར་དང་། རི་བོ་འབིགས་བྱེད་ལ་སོགས་ས་འོག་ཀླུའི་འཇིག་
589	line-end	83		སངས་རྒྱས་ཐམས་ཅད་ཀྱི་འཕྲིན་ལས་རང་གཟུགས་གཅིག་ཏུ་བསྡུས་པའི་ངོ་བོ་བདེ་སྟོང་ཡེ་ཤེས་ཡི
