index	kind	syllables	preview
391	prose	23	བཻཌྰུརྱ་ཡི་འོད་ལ་ཕྱག་འཚལ་ལོ། ཞེས་གསུངས་པ་ལྟར་རྗེ་བཙུན་སྒྲོལ་མ་ལ་ཡང་རྣམ་པ་ཀུན་ཏུ་
392	prose	16	དགའ་ལྡན་ལྷ་བརྒྱ་མ་ལས་ཀྱང་། ཤེས་བྱའི་ཁྱོན་ཀུན་འཇལ་པའི་བློ་གྲོས་ཐུགས། །
393	prose	10	སྐལ་བཟང་རྣ་བའི་རྒྱན་གྱུར་ལེགས་བཤད་གསུང་། །
394	prose	9	གྲགས་པའི་དཔལ་གྱིས་ལྷམ་མེར་མཛེས་པའི་སྐུ། །
395	prose	9	མཐོང་ཐོས་དྲན་པའི་དོན་ལྡན་ལ་ཕྱག་འཚལ། །
396	prose	4	ཞེས་པ་ལྟར་
397	prose	58	དགེ་ལྡན་པའི་ཐོས་གྲོལ་སོགས་ཀྱི་དོན་ཡང་བསྟན་པར་སེམས།མ་དད་པ་རྣམས་ཟིལ་གྱིས་གནོན་པས་བ
398	prose	65	ཡེ་ཤེས་ཀྱི་རྒྱན་ལ་ཚུལ་ཁྲིམས་ཀྱི་རྒྱན་དང་། ཏིང་ངེ་འཛིན་གྱི་རྒྱན། ཤེས་རབ་ཀྱི་རྒྱན།
399	prose	78	འདོད་ཁམས་ཀྱི་བདག་པོ་བདུད་དགའ་རབ་དབང་ཕྱུག་དང་།དེའི་དབང་དུ་གྱུར་པའི་འཇིག་རྟེན་མཐའ་
400	prose	10	བཅུ་གཅིག་པ་ཕོངས་པ་ཀུན་སེལ་ལ་བསྟོད་པ།
401	prose	8	ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས། །
402	prose	8	ཐམས་ཅད་འགུགས་པར་ནུས་མ་ཉིད་མ། །
403	prose	8	ཁྲོ་གཉེར་གཡོ་བ་ཡི་གེ་ཧཱུྃ་གིས། །
404	prose	8	ཕོངས་པ་ཐམས་ཅད་རྣམ་པར་སྒྲོལ་མ། །
405	prose	82	ཕྱག་འཚལ་ཞེས་པ་སྔགས་བླ་མེད་ལ་སྦྱར་ན་བདེ་བ་ཆེན་པོའི་ཡེ་ཤེས་དང་། སྒྱུ་ལས་གཉིས་རང་གི
406	prose	55	ཞལ་རས་ཁྲོ་གཉེར་གཡོ་བའི་ཁྲོ་མོའི་རྣམ་པར་བཞུགས་པའི་ཐུགས་ཀར་ཡི་གེ་ཧཱུཾ་གིས་མཚན་པའི་
407	prose	75	དེ་ཡང་འོད་ཟེར་གྱིས་ཚེ་དང་བསོད་ནམས། སྟོབས་དང་དཔལ་འབྱོར། ལོངས་སྤྱོད་དང་དབང་ཕྱུག སྙ
408	prose	68	བདག་ཅག་དཔོན་སློབ་ཡོན་མཆོད་འཁོར་དང་བཅས་པས་མཚོན་པའི་སེམས་ཅན་ཐམས་ཅད་འདོད་དགུའི་དཔལ་
409	prose	12	ལེགས་བྲིས་མ་ལས། ཐུགས་རྗེ་ཆེན་པོའི་ཐུགས་རྗེའི་རྣམས་འཕྲལ་གྱིས། །
410	prose	9	དུས་གསུམ་རྒྱལ་བའི་མཁྱེན་བརྩེ་ནུས་པ་རྣམས། །
411	prose	9	རབ་མཛེས་འཕྲིན་ལས་ལྷ་མོའི་སྐུར་བསྟན་ནས། །
412	prose	9	ཕོངས་བ་ཀུན་སྐྱོབས་སྒྲོལ་མའི་ཞབས་ལ་བདུད། །
413	prose	2	ཅེས་གསུངས།
414	prose	11	བཅུ་གཉིས་པ་བཀྲ་ཤིས་འབྱུང་གནས་མ་ལ་བསྟོད་པ།
415	prose	8	ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་བརྒྱན། །
416	prose	8	བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །
417	prose	8	རལ་པའི་ཁྲོད་ནས་འོད་དཔག་མེད་ལས། །
418	prose	8	རྟག་པར་ཤིན་ཏུ་འོད་རབ་མཛད་མ། །
419	prose	109	ཕྱག་འཚལ་ཞེས་པ་སྣང་མཆེད་ཐོབ་གསུམ་གྱི་གཉིས་སྣང་ཕྲ་མོའི་བར་གྱི་ཕྱིན་ཅི་ལོག་གི་བློ་ས
420	prose	97	སྤྱིར་རྒྱན་ལ་བག་ཡོད་ཀྱི་རྒྱན་དང་། ངོ་ཚ་ཁྲེལ་ཡོད་ཀྱི་རྒྱན། སྙིང་རྗེའི་རྒྱན། བྱམས་
421	prose	84	སྐྱེ་བའི་སྡུག་འཆི་བའི་བསྔལ། ན་བའི་སྡུག་བསྔལ། རྒས་པའི་སྡུག་བསྔལ།སྡུག་བསྔལ། དགྲ་མི
422	prose	51	རྗེ་བཙུན་མའི་མགོ་ཡི་དབུ་སྐྲ་གནག་ཅིང་སྣུམ་པའི་རལ་པའི་ཁྲོད་ན་རྒྱལ་བ་འོད་དཔག་མེད་རི
423	prose	13	བཀྲ་ཤིས་བརྩིགས་པ་ལས། ན་མོ་དབུ་ལ་བཀྲ་ཤིས་གདུགས་ལྟར་སྐྱོབས། །
424	prose	17	སྐུ་ལ་བཀྲ་ཤིས་མི་ནུབ་རྒྱལ་མཚན་མཆོག། གསུང་ལ་བཀྲ་ཤིས་ཆོས་དུང་གཡས་སུ་འཁྱིལ། །
425	prose	9	ཐུགས་ལ་བཀྲ་ཤིས་རིན་ཆེན་གསེར་གྱི་ཉ། །
426	prose	8	ལྗགས་ལ་བཀྲ་ཤིས་པདྨ་ལོ་འདབ་རྒྱས། །
427	prose	9	མགུལ་ལ་བཀྲ་ཤིས་རིན་ཆེན་བུམ་པ་འཁྱིལ། །
428	prose	17	ཕྱག་ལ་བཀྲ་ཤིས་ཡོན་ཏན་ནོར་བུ་མཆོག ། ཞབས་ལ་བཀྲ་ཤིས་འཕྲིན་ལས་འཁོར་ལོ་ལྔ། །
429	prose	9	བཀྲ་ཤིས་རྫས་བརྒྱད་དངོས་གྲུབ་དམ་པའི་ཆོས། །
430	prose	17	རྫས་མཆོག་བརྒྱད་ཀྱི་བཀྲ་ཤིས་གང་ཡིན་པ།། དེང་འདིར་བདག་ཅག་རྣམས་ལ་བཀྲ་ཤིས་ཕོབ། །
431	prose	10	བཀྲ་ཤིས་དེས་ཀྱང་རྟག་ཏུ་བདེ་ལེགས་ཤོག ། ཅེས་གསུངས།
432	prose	84	མདོར་ན་བདེ་མཆོག་གི་སྒོ་མཚམས་མ་བརྒྱད་དང་། གསང་འདུས་ཀྱི་སེམས་དཔའ་སེམས་མ་བརྒྱད། འཇི
433	prose	103	དཔེར་ན་སེམས་མ་བརྒྱད་པོ་དེ་དག་བཀྲ་ཤིས་ཀྱི་ལྷ་མོ་བརྒྱད་དུ་ཡང་སྣང་ཞིང་། དེ་ལས་གང་རུ
434	prose	82	གདུགས་ཀྱི་ལྷ་མོས་གཡུལ་གྱི་རྒུད་པ་ཞི་ཞིང་བཀྲ་ཤིས་པར་བྱེད། དཔལ་བེའུའི་ལྷ་མོས་ཅི་བས
435	prose	92	གསེར་ཉེའི་ལྷ་མོས་མིག་གསལ་ལ་བློ་དང་ལྡན་ཞིང་ལུས་ཁམས་བདེ་བའི་བཀྲ་ཤིས་པར་བྱེད། དུང་ག
436	prose	10	བཅུ་གསུམ་པ་མེ་ལྟར་འབར་བ་ལ་བསྟོད་པ།
437	prose	8	ཕྱག་འཚལ་བསྐལ་པ་ཐ་མའི་མེ་ལྟར། །
438	prose	8	འབར་བའི་འཕྲེང་བའི་དབུས་ན་གནས་མ། །
439	prose	8	གཡས་བསྐྱངས་གཡོན་བསྐུམས་ཀུན་ནས་བསྐོར་དགའི། །
440	prose	8	དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
441	prose	46	ཕྱག་འཚལ་ནི་རང་གིས་ཉམས་ལེན་དང་མཐུན་པ་སྦྱར་ན་ཆོག་པ་ཡིན། བསྐལ་པ་ཐ་མའི་མེ་འཇིག་གི་དུ
442	prose	47	རྗེ་བཙུན་མས་ཞབས་གཡས་བསྐྱངས་ཤིང་། གཡོན་བསྐུམས་པའི་སྟབས་ཀྱིས་བཞུགས་ནས། ལུས་ངག་གི་ས
443	prose	69	ཕྱིའི་དགྲ་མྱོས་འགྱུར་གྱི་རིགས་དང་། དུག་དང་མཚོན་གྱི་རིགས། རྣམ་གཡེང་གི་ཤོས་བག དབྱུ
444	prose	66	ལུས་ཀྱི་ནད། སེམས་ཀྱི་སྡུག་བསྔལ་ཐམས་ཅད་བཤང་གཅི་དང་། རྣག་ཁྲག་གི་རྣམ་པ་དང་།སྟེང་འོག
445	prose	13	ལམ་རིམ་བསྡུས་དོན་ལས། སྦྱིན་པ་འགྲོ་བའི་རེ་སྐོང་ཡིད་བཞིན་ནོར། །
446	prose	17	སེར་སྣའི་མདུད་པ་གཅོད་པའི་མཚོན་ཆའི་མཆོག ། ཚུལ་ཁྲིམས་ཉེས་སྤྱོད་དྲི་མ་འཁྲུད་པའི་ཆུ།
447	prose	9	ཉོན་མོངས་ཚ་གདུང་སེལ་བའི་ཟླ་བའི་འོད། །
448	prose	9	དེ་ལྟར་ཤེས་ནས་ལོ་ལོ་ཀུན་སེལ་བའི། །
449	prose	9	རླབས་ཆེན་བརྩོན་འགྲུས་རྒྱལ་སྲས་རྣམས་ཀྱིས་བརྩམས། །
450	prose	9	དེ་ལྟར་ཤེས་ནས་རྣལ་འབྱོར་དབང་པོ་རྣམས། །
451	prose	11	རྣམ་གཡེང་དགྲ་བཅོམ་ཏིང་འཛིན་རྒྱུན་དུ་བསྟེན། ཞེས་དང་།
452	prose	11	བླ་མཆོད་ལས། བྱིང་རྒོད་རྣམ་པར་གཡེང་བའི་སྐྱོན་སྤངས་ནས། །
453	prose	9	ཆོས་ཀུན་བདེན་པས་སྟོང་པའི་གནས་ལུགས་ལ། །
454	prose	9	རྩེ་གཅིག་མཉམ་པར་འཇོགས་པའི་ཏིང་འཛིན་གྱིས། །
455	prose	9	བསམ་གཏན་ཕར་ཕྱིན་རྫོགས་པར་བྱིན་གྱིས་རློབས། །
456	prose	2	ཞེས་གསུངས།
457	prose	60	དེ་བཞིན་དུ་སྟོན་པས་གསང་སྔགས་ཀྱི་ཆོས་འཁོར་ནི་རིགས་སད་པའི་གདུལ་བྱ་བགྲང་ལས་འདས་པ་ཞི
458	prose	89	དེ་བཞིན་དུ་རི་རབ་ཀྱི་རྩེ་མོ། སུམ་ཅུ་རྩ་གསུམ། དགའ་ལྡན། གནས་གཙང་མ་ལ་སོགས་པའི་ལྷའི་
459	prose	9	བཅུ་བཞི་པ་ཁྲོ་གཉེར་ཅན་ལ་བསྟོད་པ།
460	prose	15	ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི ། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །
461	prose	8	ཁྲོ་གཉེར་སྤྱན་མཛད་ཡི་གེ་ཧཱུཾ་གིས། །
462	prose	8	རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ། །
463	prose	50	ཕྱག་འཚལ་ནི་རྣལ་འབྱོར་པས་ཉམས་ལེན་དང་མཐུན་པར་བྱོན་ཞིག རྗེ་བཙུན་མ་འདིས་རི་རབ་གླིང་བ
464	prose	80	དེ་ཡང་ཞལ་རས་ཁྲོ་གཉེར་ཅན་དང་། སྤྱན་ནི་ཤིན་ཏུ་དྲག་མོའི་རྣམ་པ་སྟོན་པར་མཛད་ཅིང་། ཕྱག
465	prose	38	དེ་ཡང་ས་འོག་རིམ་པ་བདུན་ནི་གཞི་དང་། ལྷག་མའི་གཞི། གཞི་མེད་པ། གཞི་ཉིད་དང་། བཅུད་ཀྱི
466	prose	10	བཅོ་ལྔ་པ་ཞི་བ་ཆེན་མོ་ལ་བསྟོད་པ།
467	prose	8	ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། །
468	prose	8	མྱ་ངན་འདས་ཤིང་སྤྱོད་ཡུལ་ཉིད་མ། །
469	prose	8	སྭ་ཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་པས། །
470	prose	8	སྡིག་པ་ཆེན་པོ་འཇོམས་པ་ཉིད་མ། །
471	prose	67	ཕྱག་འཚལ་སྔར་ལྟར། ངན་སོང་ལས་ཐར་ནས་བདེ་འགྲོ་ཐོབ་པས་བདེ་མ། ཡང་ན་ལུས་ལ་ནད། སེམས་ལ་སྡ
472	prose	9	མདོ་ལས། སྡིག་པ་ཅི་ཡང་མི་བྱ་ཞིང་། །
473	prose	7	དགེ་བ་ཕུན་སུམ་ཚོགས་པར་སྤྱད། །
474	prose	7	རང་གི་སེམས་ནི་ཡོངས་སུ་དུལ། །
475	prose	6	འདི་ནི་སངསརྒྱས་བསྟན་པ་ཡིན། །
476	prose	5	ཞེས་གསུངས་པ་ལྟ་བུའོ། །
477	prose	31	སྒྲིབ་གཉིས་ཀྱི་མྱ་ངན་འདས་ཤིང་། དེ་བཞིན་ཉིད་ལ་སླར་མི་ལྡང་བའི་ཚུལ་དུ་མཉམ་པར་འཇོག་ཅ
478	prose	56	སྔགས་ཀྱི་མཇུག་ཏུ་ཡི་གེ་སྭ་ཧཱ་དང་། འགོར་ཨཱོྃ་དང་ཡང་དག་ལྡན་པའི་རིག་སྔགས། ཨོཾ་ཏཱ་རེ
479	prose	79	སྡིག་པ་ཆེན་པོ་ནི། ཟློས་པ་པོའི་རྒྱུད་ཀྱི་མི་དགེ་བཅུ་དང་། མཚམས་མེད་ལྔ་། སྡོམ་པ་གསུ
480	prose	74	དེ་ཡང་ལུས་ཀྱི་ནད། སེམས་ཀྱི་སྡུག་བསྔལ། བསམ་པའི་བར་ཆད་སེལ་བ་མ་ཟད། སྡུག་བསྔལ་གསུམ་ད
481	prose	12	བཅུ་དྲུག་པ་རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ལ་བསྟོད་པ།
482	prose	8	ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་བར་དགའ་བའི། །
483	prose	8	དགྲ་ཡི་ལུས་ནི་རྣམ་པར་འགེམས་མ། །
484	prose	8	ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པའི། །
485	prose	8	རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཉིད་མ། །
486	prose	82	ཕྱག་འཚལ་སྔར་ལྟར། མདུན་བསྐྱེད་ཀྱི་རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་དང་། བདག་བསྐྱེད་ཀྱི་སྒྲུབ
487	prose	59	དེ་ཡང་སྒྲོལ་མ་ཞི་བ་ལ་ཐུགས་ཀར་ཏཾ་ཡིག་གི་མཐར་ཡི་གེ་བཅུ་པའི་ངག་གམ་སྔགས་ནི། ཨོཾ་ཏཱ་ར
488	prose	80	སྒྲོལ་མ་ཁྲོ་མོའི་ཐུགས་ཀར་ཧཱུཾ་ཡིག་གི་མཐར་ཡི་གེ་བཅུ་བཞི་པའི་ངག་གམ་རིག་པ་ཧཱུཾ་གི་ས
489	prose	75	སྡིག་པ་བསོགས་པའི་ལུས་ནི་དགྲའི་ལུས་དང་། དགེ་བ་བསོགས་པའི་ལུས་ཀྱིས་རིག་པ་ཧཱུཾ་གི་སྔ
490	prose	12	བཅུ་བདུན་པ་འཇིག་རྟེན་གསུམ་གཡོ་བ་མ་ལ་བསྟོད་པ།
491	prose	8	ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། །
492	prose	8	ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
493	prose	7	རི་རབ་མནྡྷ་ར་དང་འབིགས་བྱེད། །
494	prose	8	འཇིག་རྟེན་གསུམ་རྣམས་གཡོ་བ་ཉིད་མ། །
495	prose	58	ཕྱག་འཚལ་སྔར་ལྟར་ལ། ཏུ་རེ་སྟེ་མྱུར་མའི་ཞབས་གཉིས་ནི་ས་ལ་དྲག་ཏུ་བརྡབས་པས་སོ། །འོ་ན་
496	prose	58	རིའི་རྒྱལ་པོ་རི་རབ་དང་། རི་མནྡཱ་ར་དང་། རི་བོ་འབིགས་བྱེད་ལ་སོགས་ས་འོག་ཀླུའི་འཇིག་
497	prose	83	སངས་རྒྱས་ཐམས་ཅད་ཀྱི་འཕྲིན་ལས་རང་གཟུགས་གཅིག་ཏུ་བསྡུས་པའི་ངོ་བོ་བདེ་སྟོང་ཡེ་ཤེས་ཡི
498	prose	82	ཡང་ན་དེ་ལས་ལྷག་པའི་དགའ་བཞི་ལུགས་འབྱུང་ལུགས་ལྡོག་ཏུ་འདྲེན་པའི་སེམས་དབེན་མཐར་ཐུག་ད
499	prose	89	དོན་དམ་བདེན་པ་འོད་གསལ་གྱི་ཡེ་ཤེས་གཉིས་རེས་འཇོག་ཙམ་ལས་མི་འབྱུང་བས་བདེན་གཉིས་ཡ་བྲལ
500	prose	87	མཐར་ཐུག་གི་ཟུང་འཇུག་ཚེ་དེ་གཉིས་སྟོབས་མཚུངས་སུ་འབྱུང་ཞིང་ཡ་བྲལ་དུ་མ་སོང་བར་ཟུང་དུ
501	prose	28	རྩ་རྒྱུད་ལེའུ་གཉིས་པར། ཁྱེད་ཀྱི་སེམས་ལུས་ལྟ་བུ་དང་། ལུས་སེམས་ལྟ་བུ་དང་། སེམས་ཚིག
502	prose	88	ཡོངས་འཛིན་ཡེ་ཤེས་རྒྱལ་མཚན་གྱིས་ཀྱང་། ལམ་གྱི་བགྲོད་པ་མཐར་ཐུག་པའི་ཚེ་ཡེ་ཤེས་ཀྱང་གང
503	prose	14	བདེ་མཆོག་རྩ་རྒྱུད་ལས་ཀྱང་། ཀུན་ཏུ་ཕྱག་དང་ཞབས་ལྡན་ཞིང་། །
504	prose	7	ཀུན་ཏུ་སྤྱན་ལྡན་དབུ་དང་ཞལ། །
505	prose	7	ཀུན་ཏུ་གསལ་ལྡན་འཇིག་རྟེན་ན། །
506	prose	7	ཐམས་ཅད་གཡོགས་ཏེ་རྣམ་པར་བཞུགས། །
507	prose	3	ཞེས་པ་ལྟར།
508	prose	47	ཕུང་པོ་ཁམས་དང་དབང་པོ་རྣམས་རེ་རེས་ཀྱང་ཕྱག་གི་བྱ་བ་ལེན་ཅིང་འཛིན་པ་དང་། ཞབས་ཀྱི་བྱ་
509	prose	9	མཚན་བརྗོད་ལས། སྐྲ་ཡང་རྡོ་རྗེ་འབར་བ་སྟེ། །
510	prose	3	ཞེས་དང་།
511	prose	20	གསང་བ་བསམ་གྱིས་མི་ཁྱབ་པའི་མདོ་ལས་ཀྱང་། དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར་གྱིས་ཀྱང་གཟིགས
512	prose	7	དེ་བཞིན་མཛོད་སྤུས་ཀྱང་གཟིགས་སོ། །
513	prose	23	དེ་ལྟར་མཚན་རེ་རེས་ཀྱང་གཅིག་ཅར་ཕྱོགས་བཅུ་རྣམས་སུ་འཇིག་རྟེན་གྱི་ཁམས་རབ་འབྱམས་ཐམས་ཅ
514	prose	105	དཔེར་ན་ཉི་འོད་ཀྱིས་ས་སྟེང་ཐམས་ཅད་ལ་གཡོགས་ཏེ་ཀུན་ལ་དྲོད་དང་སྐེམས་པ་སྨིན་པ་སོགས་ཀྱ
515	prose	44	མཁས་གྲུབ་ཐམས་ཅད་མཁྱེན་པས། ཁྱོད་ཐུགས་བདེ་བ་ཆེན་པོའི་ཉིན་བྱེད་འོད། །མཁའ་དབྱིངས་སྟོ
516	prose	9	བཅུ་བརྒྱད་པ་དུག་སེལ་མ་ལ་བསྟོད་པ།
517	prose	8	ཕྱག་འཚལ་ལྷ་ཡི་མཚོ་ཡི་རྣམ་པའི། །
518	prose	8	རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ། །
519	prose	8	ཏཱ་ར་གཉིས་བརྗོད་ཕཊ་ཀྱི་ཡི་གེས། །
520	prose	8	དུག་རྣམས་མ་ལུས་པ་ནི་སེལ་མ། །
521	prose	51	ཕྱག་འཚལ་སྔར་ལྟར། ལྷ་ཡི་ཡིད་ཀྱི་བདུད་རྩིའི་མཚོ་ལྟར། ལྷ་མོའི་ཞལ་རས་དཀར་ཞིང་ཟླུམ་པའ
522	prose	57	ཨོཾ་ཏཱ་རེ་ཏུ་ཏྟཱ་རེ་ཏུ་རེ་སྭ་ཧཱ། ཏཱ་ར་ཏཱ་ར་ཕཊ། ཞེས་སོགས་ཀྱི་ཡི་གེ་བཅུ་པའི་སྟེང་ད
523	prose	78	སྤྱིར་སྔགས་ཀྱི་དོན་ནི།འགྲོ་བ་ཀུན་གྱི་ཡིད་སྡུག་བསྔལ་རྒྱུ་དང་བཅས་པ་ལས་སྐྱོབ་པར་བྱེ
524	prose	81	ཤེས་རབ་དང་དྲན་པ་མཚུངས་ལྡན་དང་བཅས་པ་ནི། གཟུངས་སྔགས་དངོས་ཡིན། དེ་ཡང་ལྷའི་སྙིང་པོ་ཟ
525	prose	71	གཞན་ཡང་ལྷ་རྣམས་ཀྱི་ཐུགས་བདེ་པ་ཆེན་པོའི་ཡེ་ཤེས་བསྐུལ་བར་བྱེད་པས་ན། སྙིང་པོ་དང་། ད
526	prose	62	དེའི་ཡང་སྙིང་གཟུགས་སྐུ་རྣམ་པ་གཉིས་དང་། ཟབ་མོའི་ལམ་གྱི་རིམ་པ་སྤྱི་དང་ཁྱད་པར་ཡང་དག
527	prose	10	བཅུ་དགུ་པ་སྡུག་བསྔལ་སེལ་མ་ལ་བསྟོད་པ།
528	prose	8	ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། །
529	prose	8	ལྷ་དང་མི་འམ་ཅི་ཡིས་བསྟེན་མ། །
530	prose	8	ཀུན་ནས་གོ་ཆ་དགའ་བའི་བརྗིད་ཀྱིས། །
531	prose	8	རྩོད་དང་རྨི་ལམ་ངན་པ་སེམ་མ། །
532	prose	63	ཕྱག་འཚལ་སྔར་ལྟར།འདོད་ལྷ་རིགས་དྲུག་དང་གཟུགས་ཁམས་གནས་རིགས་བཅུ་བདུན་གྱི་ལྷ་ཡི་ཚོགས་
533	prose	96	ལྷ་མོ་འདི་ཡི་དམ་གྱི་ལྷར་བཟུང་ནས་ལུས་ངག་ཡིད་གསུམ་གྱི་སྒོ་ཀུན་ནས་ལྷ་མོའི་སྐུ་བསྒོམ
534	prose	9	དུས་མིན་འཆི་དང་ནད་ཀྱི་འཇིགས་པ་སོགས། །
535	prose	9	མི་དང་མི་མིན་འབྱུང་པོས་བསྐྱེད་པ་ཡི། །
536	prose	9	འཇིགས་པ་དྲན་ནས་ཁྱོད་ལ་སྐྱབས་འཆའ་ན། །
537	prose	9	འཇིགས་པ་ཀུན་ལས་རྟག་ཏུ་སྲུང་དུ་གསོལ། །
538	prose	7	ཞེས་པ་ལྟར་མཚུངས་པ་ཡིན་ནོ། །
539	prose	10	ཉི་ཤུ་པ་རིམས་ནད་སེལ་མ་ལ་བསྟོད་པ།
540	prose	8	ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། །
541	prose	8	སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །
542	prose	8	ཧ་ར་གཉིས་བརྗོད་ཏུ་ཏྟཱ་ར་ཡིས། །
543	prose	8	ཤིན་ཏུ་དྲག་པོའི་རིམས་ནད་སེལ་མ། །
544	prose	112	ཕྱག་འཚལ་སྔར་ལྟར། རྗེ་བཙུན་མ་ཁྲོ་མོའི་སྤྱན་གཡས་པ་དང་། གཡོན་པ་གཉིས་ནི་ཉི་མ་རྒྱས་པ་
545	prose	10	ཡང་ན། བསྐལ་བའི་མེ་ལྟར་འབར་བའི་ཀློང་དཀྱིལ་ན། །
546	prose	17	དཔའ་བོའི་སྟང་སྟབས་བསྐྱངས་བསྐུམས་ཚུལ་དུ་བཞུགས།། ཉི་ཟླ་འབར་བའི་སྤྱན་གྱིས་སྡང་མིག་ག
547	prose	9	བགེགས་དཔུང་བསྲེགས་པར་མཛད་ལ་ཕྱག་འཚལ་ལོ། །
548	prose	8	ཞེས་པ་ལྟར་བསམ་ན་རུང་བ་ཡིན།
549	prose	73	རྣལ་འབྱོར་པ་རང་གི་ངག་ཏུ་ཁྲོ་མོའི་སྔགས། ཨོཾ་ན་མ་ཏཱ་རེ། ན་མོ་ཧ་རེ། ཧཱུཾ་ཧ་རེ་སྭ་ཧཱ
550	prose	72	རྗེ་བཙུན་མ་ཞི་བའི་སྤྱན་གཡས་པ་དང་། གཡོན་པ་གཉིས་ནི་ཟླ་བ་རྒྱས་པ་ལྟ་བུའི་བསིལ་བའི་འོ
551	prose	73	རྣལ་འབྱོར་པ་རང་གི་ངག་ཏུ་རྗེ་བཙུན་མ་ཞི་བའི་སྔགས།ཨོཾ་ཏཱ་རེ་ཏུ་ཏྟཱ་རེ་ཏུ་རེ་སྭ་ཧཱ། 
552	prose	11	ཉེར་གཅིག་པ་འཕྲིན་ལས་སྒྲུབ་མཛད་མ་ལ་བསྟོད་པ།
553	prose	8	ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །
554	prose	8	ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
555	prose	8	གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་ཚོགས་རྣམས། །
556	prose	8	འཇོམས་པ་ཏུ་རེ་རབ་མཆོག་ཉིད་མ། །
557	prose	66	ཕྱག་འཚལ་སྔར་ལྟར། རྣལ་འབྱོར་པ་རང་གི་སྤྱི་བོར་སྐུའི་དེ་ཉིད་ཨོཾ་དང་། མགྲིན་པར་གསུང་
558	prose	18	གདོན་དང་ཞེས་པ་བྱིས་པའི་གདོན་ཆེན་བཅོ་ལྔ་ལ་ནི། འཇམ་པ་པོ་དང་རི་དྭགས་རྒྱལ། །
559	prose	7	སྐྱེམ་བྱེད་བརྗོད་བྱེད་ཁུ་ཚུར་ཅན། །
560	prose	14	མ་མོ་དང་ནི་ཛ་མི་ཀ ། འདོད་པ་ཅན་དང་ནམ་གྲུ་དང་། །
561	prose	7	སྲུང་པོ་དང་ནི་མ་དགའ་བྱེད། །
562	prose	8	བྱ་དང་གཉའ་བའི་ལག་ཅན་དང་། །
563	prose	7	བཞིན་རྒྱན་དང་ནི་མིག་འཕྱང་བ། །
564	prose	3	ཞེས་པ་ལྟར།
565	prose	80	གདུགས་དཀར་ལས་གདོན་གཉེར་བརྒྱད་གསུང་པ་སྟེ། ལྷའི་གདོན། ཀླུའི། ལྷ་མ་ཡིན་གྱི། རླུང་ལྷ
566	prose	72	དུར་ཁྲོད་ཀྱི་རོ་ལངས་ཀྱིས་ལས་སྦོད་གཏོང་བ་ལ་སོགས་པའི་ངན་སྔགས་དང་། མདངས་འཕྲོག་པར་བྱ
567	prose	85	ཡིད་བཟླས་ནི། མཆུ་དང་ལྕེ་མི་འགུལ་བར་ཡི་གེ་འབྲུ་གསུམ་ལ་སོགས་པའི་སྔགས་རྣམས་ངག་ཏུ་འད
568	prose	69	དེའི་ཚེ་ཐུགས་ཀའི་ས་བོན་ལས་ཧཱུཾ་གི་གདངས་ཀྱིས་ཕྱིར་འཕྲོ་བ་དང་རྗེ་བཙུན་སྒྲོལ་མའི་དཀ
569	prose	9	རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པ་འདི་དང་། །
570	prose	8	ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག །
571	prose	94	སྒྲོལ་མ་ཞི་བའི་རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པ། ཨོཾ་ཏཱ་རེ་ཏུ་་རེ་ཏུ་རེ་སྭ་ཧཱ་ཞེས་པ་འདི་
