index	trigger	syllables	flag	preview
301	ordinal-open	179		དྲུག་པ་ནི། གཉིས་གསུམ་བདུན་དུ་མངོན་པར་བརྗོད་ན། བུ་འདོད་པས་ནི་བུ་ཐོབ་གྱུར་ཞིང་། ནོ
302	ordinal-open	199		བཞི་པ་མཇུག་གི་དོན་ནི། འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་ཅིང་ཕྱག་འཚལ་བ་ཉི་ཤུ་རྩ་གཅིག་པ་རྫོགས
303	quote-open	65		༄༅།། སྟོན་པ་ཐུབ་དབང་རྣམ་པར་སྣང་མཛད་བཞེངས། འཇིག་རྟེན་མཚན་མའི་འོག་མིན་ཞིང་ཁམས་སུ། 
304	quote-open	50		སྟོན་མཆོག་ཐུབ་དབང་ཞིར་གཟིམས་ཚུལ་བསྟན་ནས། རི་བོ་མ་ལ་ཡ་རྩེར་དྲ་མ་ལྔས། གདུང་ཚིག་ཉེར
305	quote-open	41		འཕགས་མ་སྒྲོལ་མའི་ཕྱི་ནང་གསང་སྐོར་རྣམས། རྒྱལ་དབང་པདྨ་ཉིད་ལའང་བཀའ་བབས་གྱུར། རྒྱལ་བ
306	quote-open	96		རྡོ་རྗེ་ཐེག་པའི་ཟབ་དོན་ཐང་མར་བརྡལ། ཁྱད་པར་སངས་རྒྱས་པདྨ་སཾ་བྷ་ཝས། སྒྲོལ་མའི་ཕྱི་ན
307	quote-open	338		བླ་མེད་ནང་རྒྱུད་འོད་སྟོང་ལྡན་བསྔགས་ཤར། འགྲན་བྲལ་ཚུལ་ཁྲིམས་ཕུང་པོའི་རྒྱན་རྫོགས་པ།
308	quote-open	11		སྨད་མདོ་ཁམས་ཆུ་བཞི་སྒང་དྲུག་གི་ཡ་གྱལ་ལས།
309	quote-open	204		དངུལ་ཟླ་ཟལ་མོ་སྒང་གི་ཆར། ཡོན་ཏན་གྱི་གནས་མཆོག་ཇོ་བོ་གཟེ་རྒྱལ་གྱི་འདབས། སྤུ་རོང་ཞེ
310	line-end	64		སླར་ཡང་ནེའུ་ཡོར་ཀའི་དཔལ་ལྡན་པདྨ་བསམ་ཡས་གླིང་དུ་སྐྱར་ཞུས་དང་བཅས་ཏེ་དད་ལྡན་མཛེས་མ་
SUMMARY	quote-balance	24	MISMATCH	open=24 close=2
