index	trigger	syllables	flag	preview
401	line-end	48		ཡི་གེ་མི་འདྲ་བ་ནི། ཉི་མ་སྦས་པས། ཡང་དག་ལྡན་མ། ཇོ་ནང་དངུལ་ཆུ་ཅོ་ནེ་སོགས་ཡང་དག་ལྡན་
402	line-end	17		འདི་ལ་མཚན་ནི་རྗེ་དགེ་འདུན་གྲུབ་པས་དགེ་ལེགས་ཞི་བའི་སྒྲོལ་མ་ཞེས་གསུངས།
403	line-end	16		ཕྱག་འཚལ་བཅུ་དྲུག་པ་རྗེ་བཙུན་མ་དགྲ་འཇོམས་མ་ལ་ཕྱག་འཚལ་བ་ནི།
404	quote-open	2		རྒྱུད་ལས།
405	line-end	15		ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་རབ་དགའ་བའི། དགྲ་ཡི་ལུས་ནི་རབ་ཏུ་འགེམས་མ། །
406	line-end	8		ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པའི། །
407	line-end	8		རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཉིད་མ། །
408	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
409	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
410	terminal-particle	10		སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་དགྲ་འཇོམས་མ་ལའོ། །
411	line-end	87		རྒྱུ་གང་གི་སྒོ་ནས་ཕྱག་འཚལ་ཞེ་ན། སྒྲུབ་པ་པོས་རང་གི་ཐུགས་ཀར་ཐུགས་ཀྱི་སྙིང་པོ་རིག་ས
412	terminal-particle	39		, དོན་རགས་པ་ཙམ་ཡང་མི་ཤེས་ཀྱང་ཕྲག་དོག་གིས་རྒྱུད་རློམ་པའི་དགྲ་བོའི་ཚོགས་ཐམས་ཅད་ཀྱང
413	line-end	53		དེ་ཡང་སྔགས་ཡིག་གིས་བསྐོར་བར་བསྒོམས་པས་མ་འོངས་པར་རང་ཡིད་གཞུངས་སོགས་ཀྱིས་བསྐོར་བར་
414	line-end	10		ཉི་མ་སྦས་པས། ཡིད་གཞུངས་དྲན་སོགས་ཀུན་ནས་བསྐོར། །
415	line-end	7		མི་ཤེས་དགྲ་དཔུང་རབ་འཇོམས་མ། །
416	line-end	7		བློ་གྲོས་ཡི་གེ་བཅུ་བཀོད་པས། །
417	line-end	7		ཧཱུཾ་ལས་སྲིད་ཞིའི་མུན་སྒྲོལ་བསྒོམ། །
418	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
419	line-end	56		འདིར་ཀུན་ནས་བསྐོར་རབ་ཅེས་པའི་བསྐོར་གྱི་དོན་འཆད་པའི་ཚེ་འགྲེལ་པ་འགའ་ཞིག་གིས་ཆོས་འཁ
420	line-end	10		ཉི་མ་སྦས་པས། ཡིད་གཞུངས་དྲན་སོགས་ཀུན་ནས་བསྐོར། །
421	line-end	7		མི་ཤེས་དགྲ་དཔུང་རབ་འཇོམས་མ། །
422	line-end	18		ཞེས་དྲངས་མ་ཐག་པ་ལྟར་དང་། བསྒྲུབ་པའི་སྐབས་སུའང་། བདག་གྱུར་གཡས་གཡོན་མདུན་རྒྱབ་ཏུ། 
423	line-end	8		ཡིད་གཞུངས་དྲན་དང་ཤེས་རབ་དང་། །
424	line-end	7		བློ་འཕེལ་ལྷ་མོ་བཞི་བསྒོམ་བྱ། །
425	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
426	line-end	126		ཡི་གེ་བཅུ་པའི་སྔགས་ནི་ཞེས་སོགས་ཚིང་རྐང་གཉིས་ཀྱི་དོན་ལ། འགྲེལ་པ་འགའ་ཞིག་ལས་ཡི་གེ་
427	line-end	16		ཉི་མ་སྦས་པས། ཐུགས་ཀྱི་སྙིང་པོ་རིག་པ་མཆོག ། ཡི་གེ་བཅུས་བསྐོར་འདོད་པ་ཡི། །
428	line-end	7		དངོས་གྲུབ་ཀུན་སྟེར་བློ་གྲོས་སྤེལ། །
429	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
430	line-end	46		སྐུ་མདོག་དམར་མོ། ཞལ་གཅིག་སྤྱན་གསུམ་མ། ཕྱག་གཉིས་མ། པདྨ་དམར་སེར་གྱི་སྟེང་ན་ཉི་མའི་
431	line-end	9		ཉི་མ་སྦས་པས། པདྨའི་གེ་སར་ཉི་མ་ལ། །
432	line-end	13		སེམས་དཔའི་སྐྱིལ་ཀྲུང་བྱུ་རུའི་མདོག ། གཅིག་ཏུ་ཕན་མཛད་དངོས་གྲུབ་སྦྱིན། །
433	line-end	7		འབྲས་བཅས་ཤིང་བསྣམས་སྡིག་མཛུབ་འཕྱར། །
434	line-end	2		ཞེས་གསུངས།
435	quote-open	8		སྒྲོལ་བསྟོད་ཉེར་གཅིག་པའི་སྒྲབ་ཐབས་ལས།
436	line-end	8		དགྲ་ཡི་དཔུང་ནི་རབ་ཏུ་འགེམས་མ། །
437	line-end	8		ཡི་གེ་བཅུ་པའི་སྔགས་ནི་བཀོད་པས། །
438	line-end	8		རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་བ་ཉིད་མ། །
439	line-end	2		ཞེས་གསུངས།
440	quote-open	30		མཚན་ནི་ཉི་མ་སྦས་པས་ཆགས་པ་འཇོམས་པའི་སྒྲོལ་མ་དང་དགྲ་འཇོམས་མའི་སྒྲོལ་མ་ཞེས་བཞེད་ཅིང
441	line-end	11		ཅོ་ནེས་རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཞེས་གསུངས་སོ། །
442	line-end	19		ཕྱག་འཚལ་བཅུ་བདུན་པ་རྗེ་བཙུན་མ་བདེ་བ་ཐམས་ཅད་སྒྲུབ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
443	quote-open	2		རྒྱུད་ལས།
444	line-end	8		ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། །
445	line-end	8		ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
446	line-end	6		རི་རབ་མནྡྷར་དང་འབིགས་བྱེད། །
447	line-end	8		འཇིག་རྟེན་གསུམ་རྣམས་གཡོ་བ་ཉིད་མ། །
448	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
449	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
450	terminal-particle	13		གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་བདེ་བ་ཐམས་ཅད་སྒྲུབ་མ་ལའོ། །
451	line-end	88		རྒྱུ་མཚན་གང་གི་སྒོ་ནས་ཕྱག་འཚལ་ཞེ་ན། འཇིག་རྟེན་གསུམ་མཐུ་སྟོབས་ཀྱིས་གཡོ་བའི་སྒོ་ནས
452	terminal-particle	50		དེ་ནས་ཧཱུཾ་གི་རྣམ་པའི་སྟེ་ཧཱུཾ་ཡིག་གི་ས་བོན་ལས་སྐྱེས་པའི་ཚུལ་གྱིས་འཇིག་རྟེན་ཐམས་
453	quote-open	26		དབང་དུ་བསྡུས་ནས་ཅི་མཛད་ཅེ་ན། བདེ་བ་ལ་འགོད་པ་ཡིན་ཏེ། བདེ་བ་ཐམས་ཅད་སྒྲུབ་མ་ཞེས་གསུ
454	line-end	19		ཧཱུཾ་ལས་འོད་ཟེར་འཕྲོས་པས་ས་འོག་སོགས་འཇིག་རྟེན་གསུམ་གཡོ་བའི་དོན་ལ་བྱེད་པ་ནི།
455	line-end	10		ཉི་མ་སྦས་པས། བདེ་ལྡན་ལྷ་མོས་ཞབས་བརྡབས་པས། །
456	line-end	7		འཇིག་རྟེན་གསུམ་གཡོ་འཇིགས་པར་བྱེད། །
457	line-end	14		ཅེས་གཡོ་བྱེད་ཞབས་བརྡབས་པས་ཡིན་པར་གསུངས་པ་དང་འགལ་ཞིང་།
458	line-end	18		སྐབས་འདིའི་འཇིག་རྟེན་གསུམ་ས་འོག་ས་བླ་ས་སྟེང་གསུམ་ལ་བྱེད་པའང་མི་འཐད་དེ།
459	quote-open	3		རྒྱུད་རང་ལས།
460	line-end	6		རི་རབ་མནྡར་དང་འབིགས་བྱེད། །
461	line-end	58		འཇིག་རྟེན་གསུམ་རྣམས། ཞེས་འཇིག་རྟེན་གསུམ་རི་རབ་དང་། མནྡར་དང་། འབིབས་བྱེད་གསུམ་ལ་བ
462	quote-open	3		འགའ་ཞིག་ལས།
463	line-end	8		ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
464	terminal-particle	30		ཞེས་པའི་དོན་འཆད་པ་ན། མྱུར་མ་དེ་ཇི་འདྲ་བ་ཞེ་ན། ཡི་གེ་ཧཱུཾ་གི་རྣམ་པ་ཅན་གྱི་ས་བོན་ལ
465	line-end	4		ཞེས་བཀྲལ་ཀྱང་།
466	line-end	10		ཉི་མ་སྦས་པས། ཧཱུཾ་ཡིག་ས་བོན་ལས་སྐྱེས་མགོན། །
467	line-end	7		རི་རབ་ཀུན་བསྐྱོད་དབང་སྡུད་བསྒོམ། །
468	line-end	34		ཞེས་ཧཱུཾ་ཡིག་གི་ས་བོན་ལས་སྐྱེས་པའི་ཚུལ་དུ་རི་རབ་སོགས་ལ་བསྐྱོད་པའི་དོན་དུ་གསུངས་པ
469	line-end	35		སྐུ་མདོག་དམར་སེར། ཞལ་གཅིག་ཕྱག་གཉིས་མ། པདྨ་དཀར་པོའི་སྟེང་ན་ཉི་མའི་དཀྱིལ་འཁོར་ལ་སེ
470	line-end	13		དེ་ལྟར་ཡང་ཉི་མ་སྦས་པས། རང་དཀར་པད་དབུས་ཉི་མ་ལ། །
471	line-end	7		ཧཱུཾ་ཡིག་ལས་སྐྱེས་ཀུན་བེད་སྟེར། །
472	line-end	7		སེམས་དཔའི་སྐྱིལ་ཀྲུང་དམར་སེར་མཛེས། །
473	line-end	7		ཕྱག་གཉིས་རི་བོང་འཛིན་བསྣམས་པ། །
474	line-end	2		ཞེས་གསུངས།
475	line-end	19		བདེ་བ་ཐམས་ཅད་སྒྲུབ་པའི་སྒྲོལ་མ། བདེ་ལྡན་མ་ཆོམ་རྐུན་བཅིང་བ་དང་མཚན་གཉིས་བྱུང་།
476	line-end	17		ཕྱག་འཚལ་བཅོ་བརྒྱད་པ་རྗེ་བཙུན་མ་རྣམ་རྒྱལ་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
477	line-end	2		རྒྱུད་ལས།
478	verse-stanza	22		ཕྱག་འཚལ་ལྷ་ཡི་འཚོ་ཡི་རྣམ་པའི།།↵རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ།↵ཏཱ་ར་གཉིས་བརྗོད་ཕཊ
479	line-end	8		དུག་རྣམས་མ་ལུས་པར་ནི་སེལ་མ། །
480	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
481	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
482	terminal-particle	10		སུ་ལ་ན། རྗེ་བཙུན་མ་རྣམ་རྒྱལ་སྒྲོལ་མ་ལའོ། །
483	terminal-particle	59		རྒྱུ་གང་གི་སྒོ་ནས་ཞེ་ན། ལྷའི་མཚོ་ལྟ་བུའི་རྣམ་པ་ཅན་གྱི་རི་དྭགས་རྟགས་ཅན་ཏེ་ཟླ་བའི་
484	line-end	21		འདི་ནི་དུག་ནད་ཀྱིས་མཚོན་ནས་གཙོ་བོར་ཀླུ་ནད་སེལ་བའི་སྒོ་ནས་མཆོད་ཅིང་བསྔགས་པ་ཡིན་ཏེ
485	line-end	20		ཉི་མ་སྦས་པས། རྗེ་བཙུན་མ་སྒྲོལ་མ་རྣམ་པར་རྒྱལ་མས་ཀླུ་ནད་གསོ་བའི་སྒྲུབ་ཐབས་རྫོགས་སོ
486	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
487	quote-open	42		ཏཱ་ར་གཉིས་ཅན་གྱི་རིག་སྔགས་ལ། ཨོཾ་ན་མཿ ཏཱ་རེ་ན་མོ་ཏཱ་རེ་ཧཱུྃ་ཧ་རེ་སྭཱཧཱ། ཞེས་པ་འད
488	quote-open	28		དངུལ་ཆུས་ཏཱ་ར་གཉིས་བརྗོད་ཀྱིས་མཚོན་པའི་ཡི་གེ་བཅུ་པའི་སྭཱཧཱའི་གནས་སུ་ཕཊ་ཅེས་སྦྱར་
489	line-end	92		ཅོ་ནེས་ཡི་གེ་བཅུ་པ་དང་བཅས་པའི་ཏཱ་ར་ཏཱ་ར་གཉིས་བརྗོད་ཅིང་ཕཊ་ཀྱི་ཡི་གེས་ཞེས་ཏཱ་ར་ལན
490	line-end	55		སྐུ་མདོག་དཀར་མོ། ཞལ་གཅིག་ཕྱག་བཞི་མ། པདྨ་དཀར་པོ་དང་ཟླ་བའི་གདན་ལ་ངང་པའི་སྟེང་ན་སེམ
491	line-end	9		ཉི་མ་སྦས་པས། པདྨ་དཀར་སྟེང་ཟླ་དབུས་སུ། །
492	line-end	7		འདབ་བཟང་ཁྲི་སྟེང་སྐྱིལ་ཀྲུང་བཞུགས། །
493	line-end	7		གཉིས་ཀྱི་སྤྱི་བོར་ལྕགས་ཀྱུ་འཛིན། །
494	line-end	7		གཞན་གཉིས་མཆོག་སྦྱིན་པོ་ཏི་བསྣམས། །
495	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
496	line-end	21		ཕྱག་འཚལ་བཅུ་དགུ་པ་རྗེ་བཙུན་མ་སྡུག་བསྔལ་ཐམས་ཅད་བསྲེག་པའི་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
497	quote-open	2		རྒྱུད་ལས།
498	line-end	8		ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། །
499	line-end	7		ལྷ་དང་མིའམ་ཅི་ཡིས་བསྟེན་མ། །
500	verse-stanza	15		ཀུན་ནས་གོ་ཆ་དགའ་བ་བརྗིད་ཀྱིས།།↵རྩོད་དང་རྨི་ལམ་ངན་པ་སེལ་མ། །
501	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
502	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
503	terminal-particle	15		སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་སྡུག་བསྔལ་ཐམས་ཅད་བསྲེག་པའི་སྒྲོལ་མ་ལའོ། །
504	line-end	69		ཆེ་བའི་ཡོན་ཏན་གང་གི་སྒོ་ནས་ཞེ་ན། ལྷའི་ཚོགས་རྣམས་ཀྱི་རྒྱལ་པོ་ནི། བརྒྱ་བྱིན་དང་། ཚ
505	line-end	46		ཐུགས་ཀུན་ནས་དགྱེས་པའི་དགའ་བའི་གཟི་བརྗིད་དམ་སྐུའི་གཟི་བརྗིད་ཀྱི་གོ་ཆ་ལ་བརྟེན་ནས་ག
506	line-end	21		ཉི་མ་སྦས་པས། རྗེ་བཙུན་མ་སྒྲོལ་མ་སྡུག་བསྔལ་བསྲེགས་པས་ཁྲི་མོན་ལས་ཐར་པའི་སྒྲུབ་ཐབས་
507	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
508	line-end	66		འགྲེལ་པ་རྣམས་སུ་སྐབས་འདིའི་གོ་ཆའི་དོན་འཆད་པའི་ཚེ་རིགས་སྔགས་དང་སྐུ་སྒོམ་པའི་གོ་ཆ་
509	line-end	11		ཉི་མ་སྦས་པས། ས་གསུམ་དབང་པོས་རབ་མཆོད་ཅིང་། །
510	line-end	7		ཀུན་ནས་དགའ་བསྐྱེད་འབར་བ་ཡི། །
511	line-end	7		གཟི་ཡིས་ལྟས་ངན་སྡུག་བསྔལ་སེལ། །
512	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
513	line-end	40		སྐུ་མདོག་དཀར་མོ། ཞལ་གཅིག་ཕྱག་གཉིས་མ། པདྨ་དཀར་པོ་དང་ཉི་མའི་དཀྱིལ་འཁོར་གྱི་སྟེང་ན་
514	line-end	9		ཉི་མ་སྦས་པས། པདྨ་དཀར་དང་ཉི་སྟེང་དུ། །
515	line-end	12		གཡས་བརྐྱང་སྐྱིལ་ཀླུང་ཀུནྡའི་མདོག ། སྣ་ཚོགས་འོད་ཕྲེང་སྐུ་བརྒྱན་ནས། །
516	line-end	10		མེ་ཐབ་བསྣམས་ཤིང་སྡུག་བསྔལ་བསྲེག ། ཅེས་གསུངས་པའི་ཕྱིར།
517	line-end	17		ཕྱག་འཚལ་ཉི་ཤུ་པ་རྗེ་བཙུན་མ་དངོས་གྲུབ་འབྱུང་གནས་ལ་ཕྱག་འཚལ་བ་ནི།
518	quote-open	2		རྒྱུད་ལས།
519	line-end	8		ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། །
520	line-end	8		སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །
521	line-end	7		ཧཱ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་ར་ཡིས། །
522	line-end	8		ཤིན་ཏུ་དྲག་པོའི་རིམས་ནི་སེལ་མ། །
523	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
524	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
525	terminal-particle	11		སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་དངོས་གྲུབ་འབྱུང་གནས་ལའོ། །
526	line-end	56		རྒྱུ་གང་གི་སྒོ་ནས་ཞེ་ན། ཉི་མ་ལྟར་གསལ་ཞིང་ཟླ་བ་ལྟར་བརྗིད་པའི་ཡེ་ཤེས་ཀྱི་སྤྱན་གཉིས
527	line-end	55		ཧ་ར་ཧ་ར་ཞེས་དྲག་པོའི་རིག་སྔགས་གཉིས་བརྗོད་པའམ། ཡང་ན་ཏུཏྟཱར་སྟེ་ཞི་བའི་སྔགས་གཉིས་ས
528	line-end	10		ཉི་མ་སྦས་པས། ཡེ་ཤེས་ལྷ་མོ་ཡེ་ཤེས་སྤྱན། །
529	line-end	7		རབ་གསལ་བསྒྲིབས་དང་མི་བསྒྲིབས་གཟིགས། །
530	line-end	7		ངན་འགྲོ་དང་ནི་སྲིད་པའི་ནད། །
531	line-end	7		ཉོན་མོངས་བཅས་འཇོམས་བསྒོམ་པར་བྱ། །
532	line-end	21		ཞེས་དང་། རྗེ་བཙུན་མ་སྒྲོལ་མ་དངོས་གྲུབ་འབྱུང་བའི་གནས་མི་སྣང་བར་བྱེད་པའི་སྒྲུབ་ཐབས
533	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
534	quote-open	8		འདི་ལ་བཀའ་འགྱུར་རྒྱུད་དཔེ་རང་ལས།
535	quote-open	38		ཏཱ་ར་གཉིས་བརྗོད། ཅེས་ཡིག་ནོར་རྒྱུན་འབྱམས་ཀྱི་དབང་གིས་འགྲེལ་པ་དུ་མས་ཏཱ་ར་སོར་གཞག་
536	line-end	69		ཧཱ་ར་གཉིས་ཞེས་ཡོད་པ་བཞིན་རྗེ་དགེ་འདུན་གྲུབ་པ་སོགས་འགྲེལ་བྱེད་དུ་མས་ཧཱ་ར་གཉིས་ཞེས
537	line-end	39		རྗེ་བཙུན་མ་དམར་སེར། ཞལ་གཅིག་ཕྱག་གཉིས་མ། པདྨ་དམར་པོ་དང་ཟླ་བའི་དཀྱིལ་འཁོར་གྱི་སྟེང
538	line-end	10		ཉི་མ་སྦས་པས། འདབ་སྐྱེས་དམར་སྟེང་ཟླ་བ་ལ། །
539	line-end	13		སེམས་དཔའི་སྐྱིལ་ཀྲུང་གསེར་ཟངས་མདོག ། ཕྱག་གཉིས་ཐུགས་ཀར་གསེར་བུམ་འཛིན། །
540	line-end	7		ནད་འཇོམས་དངོས་གྲུབ་ཀུན་སྟེར་མཛད། །
541	line-end	7		འདབ་བཟང་མིག་ལྕེ་མཁྲིས་བ་བསྣམས། །
542	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
543	line-end	19		ཕྱག་འཚལ་ཉེར་གཅིག་པ་རྗེ་བཙུན་མ་ཡོངས་སུ་རྫོགས་བྱེད་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
544	quote-open	2		རྒྱུད་ལས།
545	line-end	8		ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །
546	line-end	8		ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
547	line-end	15		གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་ཚོགས་རྣམས། འཇོམས་པ་ཏུ་རེ་རབ་མཆོག་ཉིད་མ། །
548	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
549	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
550	terminal-particle	13		གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་ཡོངས་སུ་རྫོགས་བྱེད་སྒྲོལ་མ་ལའོ། །
551	line-end	105		རྒྱུ་ཅི་ཞིག་མཐོང་ནས་ཡིན་ཞེ་ན། ལྷ་མོའི་སྐུའི་གནས་གསུམ་སྟེ། རིམ་བཞིན་སྤྱི་བོར་ལྷ་ས
552	line-end	46		འགྲེལ་པ་འགའ་ཞིག་ལས་ཡི་གེ་གསུམ་སྒྲུབ་པ་པའི་གནས་གསུམ་ལ་བཀོད་པའི་དོན་དུ་སྦྱར་སྣང་ཡང
553	verse-stanza	15		ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །↵ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
554	line-end	23		ཞེས་ལྷ་མོའི་གནས་གསུམ་ལ་དེ་ཉིད་གསུམ་སྒོམ་པའི་མཐུས་ཞི་བའི་མཐུ་ལྡན་མར་གྱུར་ཅེས་བསྔག
555	line-end	12		ཉི་མ་སྦས་པས་ཀྱང་། ལྷ་དང་སྔགས་དང་ཏིང་འཛིན་གྱི། །
556	line-end	7		དེ་ཉིད་གསུམ་བཀོད་མཐུ་ཆེན་མོ། །
557	line-end	7		གནས་གསུམ་གནོད་པའི་ཚོགས་འཇོམས་མ། །
558	line-end	17		ཞེས་གནས་གསུམ་ལ་དེ་ཉིད་གསུམ་བཀོད་པས་མཐུ་ཆེན་དུ་འགྱུར་བར་གསུངས་པའི་ཕྱིར།
559	line-end	43		སྐུ་མདོག་དཀར་མོ། ཞལ་གཅིག་སྤྱན་གསུམ་པ། ཕྱག་གཉིས་པ། ཁྱུ་མཆོག་གི་སྟེང་ན་པདྨ་དང་ཟླ་བ
560	line-end	10		ཉི་མ་སྦས་པས། ཧ་སྐྱེས་ཁྱུ་མཆོག་པད་ཟླ་ལ། །
561	line-end	7		སྐྱིལ་ཀྲུང་ཕྱེད་བཞུགས་སྟག་ཤམ་ཅན། །
562	line-end	13		ཞལ་གཅིག་རྣམ་ཐར་སྤྱན་གསུམ་ཕྱག ། མུ་ཏིག་ཕྲེང་དང་མདུང་རྩེ་གསུམ། །
563	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
564	quote-open	2		རྒྱུད་ལས།
565	line-end	9		རྩ་བའི་སྔགས་ཀྱི་བསྟོད་པ་འདི་དང་། །
566	line-end	12		ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག ། ཅེས་གསུངས་པའི་དོན་ནི།
567	line-end	36		རྩ་བའི་སྔགས་ལ་ཞི་དྲག་གཉིས་ཡོད་པ་སྤེལ་ནས་བསྟོད་པ་འདི་ལ་ཚིགས་བཅད་ཉི་ཤུ་རྩ་གཅིག་ཡོད
SUMMARY	quote-balance	49	MISMATCH	open=49 close=2
