index	kind	syllables	preview
383	prose	68	ཕྱག་འཚལ་ལོ། །སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་དངོས་གྲུབ་འབྱུང་གནས་ལའོ། །རྒྱུ་གང་གི་སྒོ་ནས་ཞ
384	prose	55	ཧ་ར་ཧ་ར་ཞེས་དྲག་པོའི་རིག་སྔགས་གཉིས་བརྗོད་པའམ། ཡང་ན་ཏུཏྟཱར་སྟེ་ཞི་བའི་སྔགས་གཉིས་ས
385	prose	10	ཉི་མ་སྦས་པས། ཡེ་ཤེས་ལྷ་མོ་ཡེ་ཤེས་སྤྱན། །
386	prose	7	རབ་གསལ་བསྒྲིབས་དང་མི་བསྒྲིབས་གཟིགས། །
387	prose	7	ངན་འགྲོ་དང་ནི་སྲིད་པའི་ནད། །
388	prose	7	ཉོན་མོངས་བཅས་འཇོམས་བསྒོམ་པར་བྱ། །
389	prose	21	ཞེས་དང་། རྗེ་བཙུན་མ་སྒྲོལ་མ་དངོས་གྲུབ་འབྱུང་བའི་གནས་མི་སྣང་བར་བྱེད་པའི་སྒྲུབ་ཐབས
390	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
391	prose	113	འདི་ལ་བཀའ་འགྱུར་རྒྱུད་དཔེ་རང་ལས། ཏཱ་ར་གཉིས་བརྗོད། ཅེས་ཡིག་ནོར་རྒྱུན་འབྱམས་ཀྱི་དབ
392	prose	39	རྗེ་བཙུན་མ་དམར་སེར། ཞལ་གཅིག་ཕྱག་གཉིས་མ། པདྨ་དམར་པོ་དང་ཟླ་བའི་དཀྱིལ་འཁོར་གྱི་སྟེང
393	prose	10	ཉི་མ་སྦས་པས། འདབ་སྐྱེས་དམར་སྟེང་ཟླ་བ་ལ། །
394	prose	13	སེམས་དཔའི་སྐྱིལ་ཀྲུང་གསེར་ཟངས་མདོག ། ཕྱག་གཉིས་ཐུགས་ཀར་གསེར་བུམ་འཛིན། །
395	prose	7	ནད་འཇོམས་དངོས་གྲུབ་ཀུན་སྟེར་མཛད། །
396	prose	7	འདབ་བཟང་མིག་ལྕེ་མཁྲིས་བ་བསྣམས། །
397	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
398	prose	19	ཕྱག་འཚལ་ཉེར་གཅིག་པ་རྗེ་བཙུན་མ་ཡོངས་སུ་རྫོགས་བྱེད་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
399	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །
400	prose	8	ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
401	prose	15	གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་ཚོགས་རྣམས། འཇོམས་པ་ཏུ་རེ་རབ་མཆོག་ཉིད་མ། །
402	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
403	prose	119	, ཕྱག་འཚལ་ལོ། །གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་ཡོངས་སུ་རྫོགས་བྱེད་སྒྲོལ་མ་ལའོ། །རྒྱུ་ཅི་ཞི
404	prose	82	འགྲེལ་པ་འགའ་ཞིག་ལས་ཡི་གེ་གསུམ་སྒྲུབ་པ་པའི་གནས་གསུམ་ལ་བཀོད་པའི་དོན་དུ་སྦྱར་སྣང་ཡང
405	prose	12	ཉི་མ་སྦས་པས་ཀྱང་། ལྷ་དང་སྔགས་དང་ཏིང་འཛིན་གྱི། །
406	prose	7	དེ་ཉིད་གསུམ་བཀོད་མཐུ་ཆེན་མོ། །
407	prose	7	གནས་གསུམ་གནོད་པའི་ཚོགས་འཇོམས་མ། །
408	prose	17	ཞེས་གནས་གསུམ་ལ་དེ་ཉིད་གསུམ་བཀོད་པས་མཐུ་ཆེན་དུ་འགྱུར་བར་གསུངས་པའི་ཕྱིར།
409	prose	43	སྐུ་མདོག་དཀར་མོ། ཞལ་གཅིག་སྤྱན་གསུམ་པ། ཕྱག་གཉིས་པ། ཁྱུ་མཆོག་གི་སྟེང་ན་པདྨ་དང་ཟླ་བ
410	prose	10	ཉི་མ་སྦས་པས། ཧ་སྐྱེས་ཁྱུ་མཆོག་པད་ཟླ་ལ། །
411	prose	7	སྐྱིལ་ཀྲུང་ཕྱེད་བཞུགས་སྟག་ཤམ་ཅན། །
412	prose	13	ཞལ་གཅིག་རྣམ་ཐར་སྤྱན་གསུམ་ཕྱག ། མུ་ཏིག་ཕྲེང་དང་མདུང་རྩེ་གསུམ། །
413	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
414	prose	10	རྒྱུད་ལས། རྩ་བའི་སྔགས་ཀྱི་བསྟོད་པ་འདི་དང་། །
415	prose	12	ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག ། ཅེས་གསུངས་པའི་དོན་ནི།
416	prose	36	རྩ་བའི་སྔགས་ལ་ཞི་དྲག་གཉིས་ཡོད་པ་སྤེལ་ནས་བསྟོད་པ་འདི་ལ་ཚིགས་བཅད་ཉི་ཤུ་རྩ་གཅིག་ཡོད
